dateTime,close_predict
2023-04-09,29916.183855783947
2023-04-10,30139.382394662716
2023-04-11,30864.090875068658
2023-04-12,31658.659682862926
2023-04-13,31799.302694291455
2023-04-14,31902.939146428478
2023-04-15,32253.055279462984
2023-04-16,32096.319214522005
2023-04-17,32297.973265578334
2023-04-18,31873.25959851929
2023-04-19,31645.286822843787
2023-04-20,31419.75533257475
2023-04-21,30184.379167078267
2023-04-22,29480.832904080475
2023-04-23,29188.606784754702
2023-04-24,29571.712236262865
2023-04-25,29443.6393589582
2023-04-26,29655.231548017742
2023-04-27,30265.77977005753
2023-04-28,30347.5130669088
2023-04-29,30928.23095539193
2023-04-30,31074.50687876609
2023-05-01,31340.943507667158
2023-05-02,30617.81458484009
2023-05-03,30107.01261981315
2023-05-04,30608.36864386473
2023-05-05,30712.087158258968
2023-05-06,31035.750008298983
2023-05-07,31004.10555377589
2023-05-08,30565.87433275219
2023-05-09,30030.617727772045
2023-05-10,29349.274620609616
2023-05-11,29490.35515869993
2023-05-12,28999.460341872706
2023-05-13,28601.072049724677
2023-05-14,28514.86118102961
2023-05-15,28848.990591068432
2023-05-16,29079.883071815064
2023-05-17,28984.64650518555
2023-05-18,29068.68414899594
2023-05-19,28955.51258980685
2023-05-20,28696.600814411933
2023-05-21,28933.178757112684
2023-05-22,28999.395987502685
2023-05-23,28803.26279491379
2023-05-24,29011.799008214155
2023-05-25,28690.5461932679
2023-05-26,28156.06811613317
2023-05-27,28475.08885785334
2023-05-28,28669.958089378808
2023-05-29,29470.91825723472
2023-05-30,29826.823299559102
2023-05-31,29624.708032894618
2023-06-01,29385.850796281098
2023-06-02,28875.045893608738
2023-06-03,28866.09499108438
2023-06-04,29058.470700760918
2023-06-05,29151.18625034859
2023-06-06,28488.862135438863
2023-06-07,28146.494050308207
2023-06-08,28551.847598400276
2023-06-09,28223.582777242296
2023-06-10,28440.51952141455
2023-06-11,28080.568569533738
2023-06-12,27624.899112561987
2023-06-13,27834.55013926736
2023-06-14,27897.202111173472
2023-06-15,27464.660725390582
2023-06-16,27175.6079451296
2023-06-17,27736.834565101824
2023-06-18,28264.33619030499
2023-06-19,28414.494305596843
2023-06-20,28587.754107188703
2023-06-21,29419.57122240929
2023-06-22,30922.740973002386
2023-06-23,31499.8734220094
2023-06-24,32164.680728415868
2023-06-25,32330.418554040618
2023-06-26,32521.149172163703
2023-06-27,32328.983714254744
2023-06-28,32372.227192915558
2023-06-29,32292.530594154574
2023-06-30,32212.179738789702
2023-07-01,32384.02934016897
2023-07-02,32141.530281067127
2023-07-03,32603.714860292403
2023-07-04,32885.11564356055
2023-07-05,32891.04526898694
2023-07-06,32580.025483940408
2023-07-07,32343.692061106012
2023-07-08,31862.41853018622
2023-07-09,32227.39958816691
2023-07-10,32297.20069486886
2023-07-11,32408.6295337276
2023-07-12,32437.063600317942
2023-07-13,32523.570134306145
2023-07-14,32839.7965476853
2023-07-15,32686.862964285174
2023-07-16,32099.559542662955
2023-07-17,32316.655707836388
2023-07-18,32182.222161679652
2023-07-19,31932.038368341568
2023-07-20,31864.6285726544
2023-07-21,31903.458301324106
2023-07-22,31783.707563902997
2023-07-23,31842.54756844506
2023-07-24,32016.681405770123
2023-07-25,31697.2497215343
2023-07-26,31106.454704521013
2023-07-27,31316.452862153543
2023-07-28,31249.962045985543
2023-07-29,31284.972846370238
2023-07-30,31319.94569719862
2023-07-31,31365.82652866087
2023-08-01,31311.63587918651
2023-08-02,31369.618366636034
2023-08-03,31356.01708365297
2023-08-04,31056.670639036533
2023-08-05,31112.386878829362
2023-08-06,31070.59911093207
2023-08-07,31137.432484868026
2023-08-08,31142.917118275174
2023-08-09,31478.016107675176
2023-08-10,31604.82055680903
2023-08-11,31450.702059654614
2023-08-12,31423.56438740992
2023-08-13,31430.139466298577
2023-08-14,31448.241274415363
2023-08-15,31435.167628361032
2023-08-16,31262.80872625263
2023-08-17,30962.648329344735
2023-08-18,29609.9372133415
2023-08-19,27875.637307893732
2023-08-20,27775.76365533467
2023-08-21,28092.044495909846
2023-08-22,28115.10226209482
2023-08-23,27918.71875602393
2023-08-24,28149.797549081497
2023-08-25,28168.711319424237
2023-08-26,28041.457798953987
2023-08-27,27990.14187054586
2023-08-28,28108.538281947516
2023-08-29,28130.249903787713
2023-08-30,28890.343094405773
2023-08-31,29206.631635431288
2023-09-01,28662.15607894648
2023-09-02,27693.710304356
2023-09-03,27709.11783769374
2023-09-04,27944.430685631894
2023-09-05,27911.861876307987
2023-09-06,27770.389426406764
2023-09-07,27745.762363652866
2023-09-08,27955.434718235618
2023-09-09,28059.1808910541
2023-09-10,27840.07532491518
2023-09-11,27899.93804018911
2023-09-12,27519.22946045896
2023-09-13,27467.447693207658
2023-09-14,27844.336997016944
2023-09-15,28326.22226815169
2023-09-16,28465.341146298022
2023-09-17,28558.75673698977
2023-09-18,28567.150146427324
2023-09-19,28756.268429496467
2023-09-20,28886.029933100875
2023-09-21,29060.29999701082
2023-09-22,28775.608238497567
2023-09-23,28497.253242983
2023-09-24,28579.514477503475
2023-09-25,28507.552140557727
2023-09-26,28282.200939726004
2023-09-27,28214.245063538685
2023-09-28,28353.858024247715
2023-09-29,28636.035496594
2023-09-30,28837.28891048701
2023-10-01,28898.63367798062
2023-10-02,29510.215410448927
2023-10-03,29823.253764671426
2023-10-04,29265.46034613297
2023-10-05,29511.003870691347
2023-10-06,29610.099116073572
2023-10-07,29644.378761284544
2023-10-08,29845.185610126446
2023-10-09,29965.654541623706
2023-10-10,29742.07979511047
2023-10-11,29443.33473128065
2023-10-12,29125.143786279557
2023-10-13,28701.78331889159
2023-10-14,28808.971886420823
2023-10-15,28847.61991270972
2023-10-16,29065.953173123416
2023-10-17,30093.166831104558
2023-10-18,30153.022593855596
2023-10-19,30334.130651149324
2023-10-20,30458.974684986508
2023-10-21,31151.913847547454
2023-10-22,31649.902386742127
2023-10-23,31943.15545659289
2023-10-24,33801.05219904572
2023-10-25,35348.11233223174
2023-10-26,35823.38192547385
2023-10-27,36229.83340394903
2023-10-28,35937.865025482315
2023-10-29,36031.25470706644
2023-10-30,36407.19216630805
2023-10-31,36562.62337328604
2023-11-01,36480.269467072816
2023-11-02,36939.12258212549
2023-11-03,37110.44741278907
2023-11-04,36676.67497372855
2023-11-05,36838.75572185003
2023-11-06,37108.26701574067
2023-11-07,37066.343414935785
2023-11-08,37291.58099485774
2023-11-09,37524.03275192206
2023-11-10,38359.015554460515
2023-11-11,38752.603449896385
2023-11-12,39143.843650136754
2023-11-13,39140.08861179284
2023-11-14,38955.78931059226
2023-11-15,38076.67110265962
2023-11-16,38616.21376134642
2023-11-17,39007.173845524005
2023-11-18,38308.129227937134
2023-11-19,38565.61464484763
2023-11-20,39061.107268044914
2023-11-21,39454.74430966715
2023-11-22,38769.6188428513
2023-11-23,38588.69010675984
2023-11-24,39322.03368203106
2023-11-25,39681.317190318005
2023-11-26,39729.60576825525
2023-11-27,39752.8481591603
2023-11-28,39395.36185056424
2023-11-29,39609.613187664494
2023-11-30,39922.34348604615
2023-12-01,39861.40554884836
2023-12-02,40304.85314989696
2023-12-03,41087.24118459558
2023-12-04,41825.70599686882
2023-12-05,43114.94972637922
2023-12-06,44857.73942458115
2023-12-07,45831.358330879935
2023-12-08,45542.78086483809
2023-12-09,45815.136487462994
2023-12-10,46071.497013506836
2023-12-11,45941.10996669873
2023-12-12,44810.19319462201
2023-12-13,43258.46992793839
2023-12-14,44221.062725156116
2023-12-15,44879.68829058604
2023-12-16,44577.9363851118
2023-12-17,44248.79289762606
2023-12-18,44064.00466981352
2023-12-19,44049.3182296954
2023-12-20,44603.48873081664
2023-12-21,45143.33613279203
2023-12-22,45824.03537907518
2023-12-23,46039.206737800254
2023-12-24,45929.189453227984
2023-12-25,45598.47228654377
2023-12-26,45443.307618888386
2023-12-27,45176.095013146005
2023-12-28,45003.3368093223
2023-12-29,45187.047905099826
2023-12-30,44473.09315692699
2023-12-31,44173.98564096869
2024-01-01,44456.61316531929
2024-01-02,45381.61433774924
2024-01-03,46860.72477660173
2024-01-04,45928.99869315557
2024-01-05,45412.189412953245
2024-01-06,46029.437316145006
2024-01-07,46011.20055726432
2024-01-08,46196.57615579365
2024-01-09,47583.165064469125
2024-01-10,48572.317043697876
2024-01-11,48311.430152113884
2024-01-12,48702.565058976055
2024-01-13,46689.07274626573
2024-01-14,44678.569657098014
2024-01-15,44512.65333690444
2024-01-16,44422.02868612289
2024-01-17,44926.67753451363
2024-01-18,44956.02891744067
2024-01-19,44217.34283571685
2024-01-20,43494.161918416765
2024-01-21,43667.840076433975
2024-01-22,43846.126812570415
2024-01-23,42948.78441188223
2024-01-24,41598.579115716595
2024-01-25,41908.02804072037
2024-01-26,42037.69931880487
2024-01-27,43007.4483833358
2024-01-28,43951.47439223595
2024-01-29,44347.33398972641
2024-01-30,44774.93739660338
2024-01-31,45331.56500540139
2024-02-01,44999.09923911945
2024-02-02,44864.190482342136
2024-02-03,45200.33234279586
2024-02-04,45255.62733761403
2024-02-05,45037.37365284766
2024-02-06,44959.94126498667
2024-02-07,45080.300770946036
2024-02-08,45840.66223955961
2024-02-09,46962.07106971396
2024-02-10,48464.549483196766
2024-02-11,49464.259233600686
2024-02-12,50279.66168337109
2024-02-13,51313.70678544334
2024-02-14,51802.73710084489
2024-02-15,52794.682435946146
2024-02-16,54048.509683118624
2024-02-17,54182.0096004009
2024-02-18,54040.163587495495
2024-02-19,54144.41309554149
2024-02-20,54338.06670443533
2024-02-21,54310.147088524325
2024-02-22,54117.151852415525
2024-02-23,53768.98559194506
2024-02-24,53303.82055103635
2024-02-25,53411.97827682528
2024-02-26,53984.07569359109
2024-02-27,55430.44229794872
2024-02-28,58041.81009728356
2024-02-29,62179.37808562674
2024-03-01,64038.44913978376
2024-03-02,64045.015016481484
2024-03-03,64511.14012015681
2024-03-04,64930.86354903473
2024-03-05,68094.14159859106
2024-03-06,68230.41396197784
2024-03-07,66999.82216525852
2024-03-08,68858.8132650518
2024-03-09,70144.79583051446
2024-03-10,70525.28894381583
2024-03-11,71331.06575878298
2024-03-12,72956.56442577187
2024-03-13,73965.81640161648
2024-03-14,74640.33811192845
2024-03-15,74650.51900537034
2024-03-16,72687.73198821177
2024-03-17,69950.9953978426
2024-03-18,69306.1261068976
2024-03-19,70448.5530476281
2024-03-20,67702.91040332206
2024-03-21,66997.16210962957
2024-03-22,69015.97579470887
2024-03-23,67253.24615463568
2024-03-24,66603.46976962392
2024-03-25,68229.97076728103
2024-03-26,71234.42428599538
2024-03-27,72605.03425247862
2024-03-28,72529.18954379889
2024-03-29,72682.13279773128
2024-03-30,72836.60855048549
2024-03-31,72351.75144015257
2024-04-01,73060.54156392005
2024-04-02,73025.91692720847
2024-04-03,70288.46370123998
2024-04-04,68083.81838467889
2024-04-05,69746.62877406759
2024-04-06,70518.12310662515
2024-04-07,70908.63162727478
2024-04-08,71892.16706047143
2024-04-09,73296.90038125892
2024-04-10,73031.69894112836
2024-04-11,72315.20547848055
2024-04-12,72889.99459943363
2024-04-13,71412.25922962574
2024-04-14,68063.13739610885
2024-04-15,66873.6543085603
2024-04-16,67131.38685477029
2024-04-17,65895.84425168474
2024-04-18,65036.62310646025
2024-04-19,64804.85395808715
2024-04-20,65946.84809800069
2024-04-21,66611.68715880996
2024-04-22,67510.88487952284
2024-04-23,68452.80724611315
2024-04-24,69126.87890492122
2024-04-25,68135.9074867064
2024-04-26,66879.36644453096
2024-04-27,66645.75461420993
2024-04-28,66020.10012078335
2024-04-29,65939.85761260611
2024-04-30,65963.73502655119
2024-05-01,65035.19328450448
2024-05-02,61877.244133806285
2024-05-03,60739.427732590695
2024-05-04,63331.54866291122
2024-05-05,65864.40034382133
2024-05-06,66457.84411309785
2024-05-07,66431.5945517682
2024-05-08,65549.84206029266
2024-05-09,64484.52566579386
2024-05-10,64628.45061482831
2024-05-11,64599.838299322466
2024-05-12,63328.85300882754
2024-05-13,63727.0621777513
2024-05-14,64759.6799792822
2024-05-15,64788.71259123513
2024-05-16,66394.32464976617
2024-05-17,68263.93049486309
2024-05-18,68687.5216184459
2024-05-19,69526.35516998718
2024-05-20,69337.76043249592
2024-05-21,71470.48775024514
2024-05-22,73328.25428485633
2024-05-23,72232.2952124693
2024-05-24,71241.95812648651
2024-05-25,70716.69860979334
2024-05-26,71478.768102806
2024-05-27,71592.61151888288
2024-05-28,71817.85668546462
2024-05-29,71510.66111255511
2024-05-30,70617.8186523638
2024-05-31,70728.35313989331
2024-06-01,70607.96140400383
